"pedido_codigo","pedido_id","data_hora","origem","situacao","situacao_descricao","valor_total_pedido","rastreio_id","produto_id","produto_nome","produto_titulo","codigo_pai","derivacao_id","derivacao_codigo","derivacao_nome","categoria_id","categoria","quantidade","valor_unitario","valor_desconto","valor_item","valor_frete","link_produto"
"0012408792734","3839","2024-08-04 07:31:36-03","1","8","Entregue","151.87","3839","481","T-Shirt Belo Retrato","T-Shirt Belo Retrato","1662","2434","1662MVERDE","Verde - M","39","Outlet","1","68.85","6.89","61.96","0","t-shirt-belo-retrato"
"0012408565990","3840","2024-08-05 09:04:55-03","1","8","Entregue","358.73","3840","297","Camisete Realeza","Camisete Realeza","1524","1434","1524GG","GG","16","Camisete","1","247.7","12.38","235.32","0","camisete-realeza"
"0012408565990","3840","2024-08-05 09:04:55-03","1","8","Entregue","358.73","3840","336","Colar Elos Cabana","Colar Elos Cabana","002COLARELOS","1654","002COLARELOS1","Modelo1","29","Semi-Jóias","1","129.9","6.49","123.41","0","colar-elos-cabana-modelo1"
"0012408691329","3841","2024-08-05 09:15:35-03","1","8","Entregue","257.7","3841","702","Calça Skinny Feminina Pampa","Calça Skinny Feminina Pampa","1903","3639","190336","36","8","Calça","1","257.7","0","257.7","0","calca-skinny-feminina-pampa"
"0012408245425","3842","2024-08-05 09:43:44-03","3","8","Entregue","310.82","3842","633","Corselet Rosana","Corselet Rosana","1835","3243","1835G","G","39","Outlet","1","197.7","10.13","187.57","0","corselet-feminino-rosana"
"0012408245425","3842","2024-08-05 09:43:44-03","3","8","Entregue","310.82","3842","336","Colar Elos Cabana","Colar Elos Cabana","002COLARELOS","1654","002COLARELOS1","Modelo1","29","Semi-Jóias","1","129.9","6.65","123.25","0","colar-elos-cabana-modelo1"
"0012408670055","3843","2024-08-05 16:20:23-03","3","8","Entregue","240","3843","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3796","191436","36","8","Calça","1","257.7","17.7","240","0","calca-feminina-boot-cut-paty"
"0012408929660","3844","2024-08-05 19:32:59-03","1","8","Entregue","178.32","3844","677","Body Feminino Potros","Body Feminino Potros","1870","3516","1870GG","GG","1","Feminino","1","187.7","9.38","178.32","0","body-feminino-potros"
"0012408184375","3845","2024-08-06 21:34:46-03","1","8","Entregue","465.13","3845","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3796","191436","36","8","Calça","1","257.7","12.88","244.82","17.12","calca-feminina-boot-cut-paty"
"0012408184375","3845","2024-08-06 21:34:46-03","1","8","Entregue","465.13","3845","674","Calça Feminina Linho Cabana","Calça Feminina Linho Cabana","1879","3494","187936","36","1","Feminino","1","199.9","9.99","189.91","13.28","calca-feminina-linho-cabana"
"0012408980960","3846","2024-08-07 12:24:22-03","1","8","Entregue","237.27","3846","425","Blusa Feminina  Campo Primavera Canelada","Blusa Feminina Campo Primavera Canelada","1658","2175","1658M","M","39","Outlet","1","89.9","4.49","85.41","0","blusa-feminina-campo-primavera-canelada"
"0012408980960","3846","2024-08-07 12:24:22-03","1","8","Entregue","237.27","3846","406","Conjunto Feminino  Corta Vento Maya","Conjunto Feminino Corta Vento Maya","1632","2070","1632ROSAM","Pink - M","39","Outlet","1","99.9","4.99","94.91","0","bomber-corta-vento-feminino-maya"
"0012408980960","3846","2024-08-07 12:24:22-03","1","8","Entregue","237.27","3846","196","CAMISETA MASCULINA NELORE","CAMISETA MASCULINA NELORE","1393","921","1393GGB","Bege - GG","5","Camisetas","1","59.95","3","56.95","0","camiseta-masculina-nelore"
"0012408097186","3847","2024-08-07 14:12:49-03","3","8","Entregue","0","3847","736","Chemise Feminina Núbia","Chemise Feminina Núbia","1918","3829","1918G","G","16","Camisete","1","277.7","13.88","263.82","0","chemise-feminina-nubia"
"0012408996996","3848","2024-08-07 15:27:33-03","1","8","Entregue","306.09","3848","736","Chemise Feminina Núbia","Chemise Feminina Núbia","1918","3831","1918P","P","16","Camisete","1","277.7","13.88","263.82","42.27","chemise-feminina-nubia"
"0012408887412","3849","2024-08-07 16:17:30-03","1","8","Entregue","92.86","3849","659","Regata Feminina Emily","Regata Feminina Emily","1849","3402","1849M","M","39","Outlet","1","79.9","3.99","75.91","16.95","regata-feminina-emily"
"0012408442316","3850","2024-08-07 16:28:18-03","3","8","Entregue","263.82","3850","736","Chemise Feminina Núbia","Chemise Feminina Núbia","1918","3828","1918GG","GG","16","Camisete","1","277.7","13.88","263.82","0","chemise-feminina-nubia"
"0012408937476","3851","2024-08-07 16:38:09-03","1","8","Entregue","454.25","3851","158","Calça Jeans Feminina Boot Cut Cabana","Calça Jeans Feminina Boot Cut Cabana","1186","606","118642","42","46","Mais Vendidos","1","237.7","0","237.7","0","calca-jeans-feminina-boot-cut-cabana"
"0012408937476","3851","2024-08-07 16:38:09-03","1","8","Entregue","454.25","3851","481","T-Shirt Belo Retrato","T-Shirt Belo Retrato","1662","2439","1662MOFFWHITE","Off White - M","39","Outlet","1","68.85","0","68.85","0","t-shirt-belo-retrato"
"0012408937476","3851","2024-08-07 16:38:09-03","1","8","Entregue","454.25","3851","642","Blusa Feminina Camila","Blusa Feminina Camila","1841","3289","1841M","M","3","Blusas","1","147.7","0","147.7","0","blusa-feminina-camila"
"0012408928523","3852","2024-08-08 10:35:41-03","3","7","Transporte","263.82","3852","736","Chemise Feminina Núbia","Chemise Feminina Núbia","1918","3831","1918P","P","16","Camisete","1","277.7","13.88","263.82","0","chemise-feminina-nubia"
"0012408241491","3853","2024-08-08 17:33:57-03","3","8","Entregue","0","3853","602","Blusa Feminina Relíquia","Blusa Feminina Relíquia","1800","3081","1800M","M","48","Verão 2024","1","147.7","14.77","132.93","0","blusa-feminina-reliquia"
"0012408241491","3853","2024-08-08 17:33:57-03","3","8","Entregue","0","3853","640","Blusa Feminina Corsel","Blusa Feminina Corsel","1831","3279","1831M","M","3","Blusas","1","157.7","15.77","141.93","0","blusa-feminina-corsel"
"0012408907123","3854","2024-08-09 09:27:34-03","1","8","Entregue","534.96","3854","407","Camisete Aurora","Camisete Aurora","1633","2082","1633GG","GG","39","Outlet","1","167.7","8.38","159.32","0","camisete-aurora"
"0012408907123","3854","2024-08-09 09:27:34-03","1","8","Entregue","534.96","3854","245","Camisete Feminina Laços Cabana","Camisete Laços Cabana","1512","1252","1512GG","GG","16","Camisete","1","247.7","12.38","235.32","0","camisete-feminina-lacos-cabana"
"0012408907123","3854","2024-08-09 09:27:34-03","1","8","Entregue","534.96","3854","173","Blusa Feminina Neblina","Blusa Feminina Neblina","1127","715","1127GG","GG","1","Feminino","1","147.7","7.38","140.32","0","blusa-feminina-neblina"
"0012408009370","3855","2024-08-09 12:08:03-03","3","8","Entregue","0","3855","736","Chemise Feminina Núbia","Chemise Feminina Núbia","1918","3829","1918G","G","16","Camisete","1","277.7","0","277.7","0","chemise-feminina-nubia"
"0012408009370","3855","2024-08-09 12:08:03-03","3","8","Entregue","0","3855","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3792","191444","44","8","Calça","1","257.7","0","257.7","0","calca-feminina-boot-cut-paty"
"0012408009370","3855","2024-08-09 12:08:03-03","3","8","Entregue","0","3855","239","Boné Cabana","Boné Cabana","1468","3821","1468Telha","Telha","28","Bonés","1","109.9","0","109.9","0","bone-cabana"
"0012408434718","3856","2024-08-09 12:38:11-03","3","8","Entregue","0","3856","674","Calça Feminina Linho Cabana","Calça Feminina Linho Cabana","1879","3494","187936","36","1","Feminino","1","199.9","0","199.9","0","calca-feminina-linho-cabana"
"0012408570815","3857","2024-08-13 16:40:45-03","3","8","Entregue","244.82","3857","588","Calça Jeans Feminina Nobreza Cabana","Calça Jeans Feminina Nobreza Cabana","1808","3018","180838","38","8","Calça","1","257.7","12.88","244.82","0","calca-jeans-feminina-nobreza-cabana"
"0012408092136","3858","2024-08-15 11:30:38-03","3","8","Entregue","265.7","3858","651","Blusa Feminina Pandora CB","Blusa Feminina Pandora CB","1789","3336","1789G","G","39","Outlet","1","89.9","4.5","85.4","0","blusa-feminina-pandora-cb"
"0012408092136","3858","2024-08-15 11:30:38-03","3","8","Entregue","265.7","3858","595","BLUSA  ARIZONA","BLUSA  ARIZONA","1791","3051","1791G","G","39","Outlet","1","89.9","4.5","85.4","0","blusa-arizona"
"0012408092136","3858","2024-08-15 11:30:38-03","3","8","Entregue","265.7","3858","536","Vestido Melinda","Vestido Melinda","1762","2693","1762G","G","39","Outlet","1","99.9","5","94.9","0","vestido-melinda"
"0012408490365","3859","2024-08-15 11:42:54-03","1","8","Entregue","695.4","3859","350","Vestido Feminino Querência","Vestido Feminino Querência","1569","1734","1569G","G","46","Mais Vendidos","1","347.7","0","347.7","0","vestido-feminino-querencia"
"0012408490365","3859","2024-08-15 11:42:54-03","1","8","Entregue","695.4","3859","708","Vestido Feminino Gabriella","Vestido Feminino Gabriella","1900","3683","1900G","G","20","Vestido","1","347.7","0","347.7","0","vestido-feminino-gabriella"
"0012408822235","3860","2024-08-15 15:33:22-03","1","2","Cancelado","159.32","3860","527","Poncho Feminino Tucuman","Poncho Feminino Tucuman","1757","2650","1757UNICO","Único","39","Outlet","1","167.7","8.38","159.32","0","poncho-feminino-tucuman-unico"
"0012408578403","3861","2024-08-15 21:40:56-03","1","8","Entregue","225.82","3861","158","Calça Jeans Feminina Boot Cut Cabana","Calça Jeans Feminina Boot Cut Cabana","1186","607","118644","44","46","Mais Vendidos","1","237.7","11.88","225.82","0","calca-jeans-feminina-boot-cut-cabana"
"0012408030452","3862","2024-08-16 10:12:53-03","3","8","Entregue","337.86","3862","682","Body Feminino Amanda","Body Feminino Amanda","1872","3536","1872GG","GG","11","Body","1","187.7","18.77","168.93","0","body-feminino-amanda"
"0012408030452","3862","2024-08-16 10:12:53-03","3","8","Entregue","337.86","3862","695","Body Gabriella","Body Gabriella","1868","3627","1868GG","GG","11","Body","1","187.7","18.77","168.93","0","body-gabriella"
"0012408439272","3863","2024-08-20 09:18:13-03","3","8","Entregue","0","3863","351","Regata Feminina Amanhecer","Regata Feminina Amanhecer","1580","1739","1580G","G","1","Feminino","1","89.9","0","89.9","24.44","regata-feminina-amanhecer"
"0012408574800","3864","2024-08-21 17:19:24-03","3","8","Entregue","0","3864","736","Chemise Feminina Núbia","Chemise Feminina Núbia","1918","3831","1918P","P","16","Camisete","1","277.7","13.88","263.82","0","chemise-feminina-nubia"
"0012408078311","3865","2024-08-21 17:30:18-03","3","8","Entregue","0","3865","707","Bombacha Feminina Grazi","Bombacha Feminina Grazi","1898","3679","189844","44","8","Calça","1","297.7","100","197.7","0","bombacha-feminina-grazi"
"0012408078311","3865","2024-08-21 17:30:18-03","3","8","Entregue","0","3865","680","Colete Feminino Cabana Grazi","Colete Feminino Cabana Grazi","1880","3526","1880GG","GG","45","Lançamentos","1","169.9","100","69.9","0","colete-feminino-cabana-grazi"
"0012408078311","3865","2024-08-21 17:30:18-03","3","8","Entregue","0","3865","733","Bombacha Feminina Linho Marrom","Bombacha Feminina Linho Marrom","1922","3810","192244","44","8","Calça","1","297.7","47.7","250","0","bombacha-feminina-linho-marrom"
"0012408078311","3865","2024-08-21 17:30:18-03","3","8","Entregue","0","3865","734","Colete Feminino Linho Marrom","Colete Feminino Linho Marrom","1923","3817","1923GG","GG","18","Colete","1","169.9","100","69.9","0","colete-feminino-linho-marrom"
"0012408568137","3866","2024-08-22 13:54:36-03","3","8","Entregue","314.98","3866","675","Camisete Feminina Stella","Camisete Feminina Stella","1866","3505","1866GG","GG","16","Camisete","1","257.7","12.88","244.82","70.16","camisete-feminina-stella"
"0012408929435","3867","2024-08-22 14:46:22-03","3","8","Entregue","0","3867","350","Vestido Feminino Querência","Vestido Feminino Querência","1569","1733","1569M","M","46","Mais Vendidos","1","347.7","0","347.7","0","vestido-feminino-querencia"
"0012408929435","3867","2024-08-22 14:46:22-03","3","8","Entregue","0","3867","362","Vestido Laços Equestres","Vestido Laços Equestres","1568","1827","1568M","M - Preto Mescla","39","Outlet","1","99.9","0","99.9","0","vestido-lacos-equestres"
"0012408596806","3868","2024-08-23 08:36:26-03","3","8","Entregue","0","3868","158","Calça Jeans Feminina Boot Cut Cabana","Calça Jeans Feminina Boot Cut Cabana","1186","606","118642","42","46","Mais Vendidos","1","237.7","11.88","225.82","20.93","calca-jeans-feminina-boot-cut-cabana"
"0012408523643","3869","2024-08-23 14:00:21-03","1","7","Transporte","423.14","3869","638","Blusa Feminina Favorita","Blusa Feminina Favorita","1830","3271","1830GG","GG","3","Blusas","1","147.7","7.38","140.32","0","blusa-feminina-favorita-1830"
"0012408523643","3869","2024-08-23 14:00:21-03","1","7","Transporte","423.14","3869","581","Camisete Feminino Pegasus","Camisete Pegasus","1774","2952","1774GG","GG","39","Outlet","1","297.7","14.88","282.82","0","camisete-feminina-pegasus"
"0012408973797","3870","2024-08-24 13:20:33-03","1","2","Cancelado","297.7","3870","520","Vestido Feminino Manada","Vestido Feminino Manada","1753","2615","1753G","G","20","Vestido","1","297.7","0","297.7","0","vestido-feminino-manada"
"0012408818916","3871","2024-08-24 13:22:16-03","1","14","Cancelado Pagamento","297.7","3871","520","Vestido Feminino Manada","Vestido Feminino Manada","1753","2615","1753G","G","20","Vestido","1","297.7","0","297.7","0","vestido-feminino-manada"
"0012408608891","3872","2024-08-25 19:11:14-03","1","8","Entregue","240.93","3872","531","Chemise Feminina Bridão","Chemise Feminina Bridão","1752","2669","1752GG","GG","46","Mais Vendidos","1","267.7","26.77","240.93","0","chemise-feminina-bridao"
"0012408714823","3873","2024-08-26 16:10:29-03","3","8","Entregue","219.04","3873","588","Calça Jeans Feminina Nobreza Cabana","Calça Jeans Feminina Nobreza Cabana","1808","3017","180836","36","8","Calça","1","257.7","38.66","219.04","0","calca-jeans-feminina-nobreza-cabana"
"0012408716821","3874","2024-08-27 09:51:47-03","1","8","Entregue","177.7","3874","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","177.7","0","177.7","0","calca-feminina-boot-cut-corcel"
"0012408062497","3875","2024-08-27 10:52:41-03","3","8","Entregue","178.32","3875","677","Body Feminino Potros","Body Feminino Potros","1870","3515","1870G","G","1","Feminino","1","187.7","9.38","178.32","0","body-feminino-potros"
"0012408282694","3876","2024-08-27 11:23:40-03","1","8","Entregue","405.4","3876","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3794","191440","40","8","Calça","1","257.7","0","257.7","0","calca-feminina-boot-cut-paty"
"0012408282694","3876","2024-08-27 11:23:40-03","1","8","Entregue","405.4","3876","534","Blusa Auxois","Blusa Auxois","1724","2684","1724GG","GG","39","Outlet","1","147.7","0","147.7","0","blusa-auxois"
"0012408189959","3877","2024-08-27 16:08:59-03","3","8","Entregue","0","3877","297","Camisete Realeza","Camisete Realeza","1524","1432","1524M","M","16","Camisete","1","247.7","0","247.7","0","camisete-realeza"
"0012408101294","3878","2024-08-28 11:24:10-03","3","8","Entregue","87.7","3878","722","Blusa Feminina Susamar","Blusa Feminina Susamar","1897","3757","1897TERRAG","terra - G","39","Outlet","1","87.7","0","87.7","0","blusa-feminina-susamar"
"0012408373705","3879","2024-08-28 12:51:23-03","3","8","Entregue","0","3879","693","Jaqueta Feminina Bomber Flavia","Jaqueta Feminina Bomber Flavia","1881","3592","1881M","M","13","Jaqueta","1","377.7","0","377.7","0","jaqueta-feminina-bomber-flavia"
"0012408571283","3880","2024-08-28 15:07:20-03","3","8","Entregue","320","3880","737","Vestido Feminino Midi Roberta","Vestido Feminino Midi Roberta","1919","3834","1919G","G","39","Outlet","1","347.7","27.7","320","0","vestido-feminino-midi-roberta"
"0012408274908","3881","2024-08-29 11:25:02-03","1","8","Entregue","312.93","3881","350","Vestido Feminino Querência","Vestido Feminino Querência","1569","1733","1569M","M","46","Mais Vendidos","1","347.7","34.77","312.93","0","vestido-feminino-querencia"
"0012408903677","3882","2024-08-29 12:07:55-03","3","8","Entregue","254.32","3882","531","Chemise Feminina Bridão","Chemise Feminina Bridão","1752","2668","1752G","G","46","Mais Vendidos","1","267.7","13.38","254.32","0","chemise-feminina-bridao"
"0012408868092","3883","2024-08-29 15:58:08-03","3","8","Entregue","0","3883","744","Cropped Feminino Núbia","Cropped  Feminino Núbia","1928","3869","1928G","G","6","Manga curta","1","157.7","0","157.7","0","cropped-feminino-nubia"
"0012408411775","3884","2024-08-30 01:10:27-03","1","8","Entregue","522.31","3884","175","Saia Feminina Estampada Camafeu","Saia Feminina Estampada Camafeu","1200","726","1200M","M","9","Saia","1","54.95","5.5","49.45","0","saia-feminina-estampada-camafeu"
"0012408411775","3884","2024-08-30 01:10:27-03","1","8","Entregue","522.31","3884","602","Blusa Feminina Relíquia","Blusa Feminina Relíquia","1800","3082","1800G","G","48","Verão 2024","1","147.7","14.77","132.93","0","blusa-feminina-reliquia"
